DriveType	DriveSerialNumber	VolumeLabel	LocalPath	NetworkPath	RelativePath	AppIdCode	AppIdName	BaseName	FileExt	DLE_EntryNum	DLE_BirthDroidVolId	DLE_BirthDroidFileId	DLE_DroidVolId	DLE_DroidFileId	DLE_LastModificationDatetime	DLE_Hostname	DLE_Path	CreationDateTime	ModificationDateTime	AccessDateTime	Codepage	CmdArgs	Description	EnvVarLoc	Flags	FileSize	IconLoc	ParentLongName	ParentEntryNum	ParentSeqNum	WorkingDir	Source	LnkTrgData
						28c8b86deab549a1	Internet Explorer 8 / 9 / 10 (32-bit)			7	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	10/01/2013 18:44:58.842147		http://alert.logitech.com/	1601-01-01 00:00:00	1601-01-01 00:00:00	1601-01-01 00:00:00	cp1252					0						F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\91804.Donald.28c8b86deab549a1.automaticDestinations-ms	{'ParentLongName': None, 'DistinctTypesHex': '0x61L;0x1fL', 'ParentSeqNum': None, 'DistinctTypesStr': 'item;root_folder', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x61L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': None, 'ExtentionBlocks': [{'ExtentionBlockSize': 28L, 'Signature': '0xbeef001aL'}]}], 'ExtentionListing': '0xbeef001aL', 'ItemCount': 3, 'ParentEntryNum': None, 'RootFolder': [{'ShellFolderId': u'871c5380-42a0-1069-a2ea-08002b30309d', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
						28c8b86deab549a1	Internet Explorer 8 / 9 / 10 (32-bit)			6	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	09/29/2013 19:01:15.448476		https://id.apple.com/cgi-bin/verify.cgi?language=US-EN&key=M2VmN2UzYTI1NGUzMGI1M2NjZDMwNzMwNDdkNjkwOTVkY2Y0OTM4M2Y2OTkxMGJjMTA1MmU1ZmRkOWY1OWFhYWYzNGViYzMzY2NjNmUxZTQyYjhjYWI3MDFkNTRlZDAxYjJmOGVkOGI1NTYzYzcwMDE3NWM5YjBjZmM2MTM2YTQwZWM4NDY1OGNiOTI5NDEyMmQ4YzUyZTgwZTQ3ZDI5N2ZhNWVlNjExZGFjNzVlMjU5ZmQyZGNkYWMyOGIzMWEx&type=DFT	1601-01-01 00:00:00	1601-01-01 00:00:00	1601-01-01 00:00:00	cp1252					0						F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\91804.Donald.28c8b86deab549a1.automaticDestinations-ms	{'ParentLongName': None, 'DistinctTypesHex': '0x61L;0x1fL', 'ParentSeqNum': None, 'DistinctTypesStr': 'item;root_folder', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x61L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': None, 'ExtentionBlocks': [{'ExtentionBlockSize': 30L, 'Signature': '0xbeef001aL'}]}], 'ExtentionListing': '0xbeef001aL', 'ItemCount': 3, 'ParentEntryNum': None, 'RootFolder': [{'ShellFolderId': u'871c5380-42a0-1069-a2ea-08002b30309d', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
						28c8b86deab549a1	Internet Explorer 8 / 9 / 10 (32-bit)			5	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	09/27/2013 03:03:38.190323		http://www.facebook.com/n/?friends/requests/&fcode=AY9W3ic_NfAjPYCW&f=100006626202907&r=100006412544116&aref=2015996&medium=email&mid=8aea0baG5af48eb1e874G1ec2fcG2&bcode=1.1380230029.Abn6sVCWKNYsFVBb&n_m=thunder.gawd.donald%40gmail.com&lloc=1st_cta	1601-01-01 00:00:00	1601-01-01 00:00:00	1601-01-01 00:00:00	cp1252					0						F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\91804.Donald.28c8b86deab549a1.automaticDestinations-ms	{'ParentLongName': None, 'DistinctTypesHex': '0x61L;0x1fL', 'ParentSeqNum': None, 'DistinctTypesStr': 'item;root_folder', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x61L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': None, 'ExtentionBlocks': [{'ExtentionBlockSize': 28L, 'Signature': '0xbeef001aL'}]}], 'ExtentionListing': '0xbeef001aL', 'ItemCount': 3, 'ParentEntryNum': None, 'RootFolder': [{'ShellFolderId': u'871c5380-42a0-1069-a2ea-08002b30309d', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
						28c8b86deab549a1	Internet Explorer 8 / 9 / 10 (32-bit)			4	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	09/01/2013 17:21:35.764640		https://www.google.com/contacts/	1601-01-01 00:00:00	1601-01-01 00:00:00	1601-01-01 00:00:00	cp1252					0						F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\91804.Donald.28c8b86deab549a1.automaticDestinations-ms	{'ParentLongName': None, 'DistinctTypesHex': '0x61L;0x1fL', 'ParentSeqNum': None, 'DistinctTypesStr': 'item;root_folder', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x61L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 2, 'Description': None, 'FileSize': None, 'ExtentionBlocks': [{'ExtentionBlockSize': 58L, 'Signature': '0xbeef0001L'}, {'ExtentionBlockSize': 30L, 'Signature': '0xbeef001aL'}]}], 'ExtentionListing': '0xbeef0001L;0xbeef001aL', 'ItemCount': 3, 'ParentEntryNum': None, 'RootFolder': [{'ShellFolderId': u'871c5380-42a0-1069-a2ea-08002b30309d', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
						28c8b86deab549a1	Internet Explorer 8 / 9 / 10 (32-bit)			3	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	08/31/2013 20:35:11.681079		https://secure.skype.com/login/sso?nonce=RJJNOZfvYmr5KVaQhxKA&go=myaccount&intsrc=client-_-windows8_9-_-1.8-_-go-my-account	1601-01-01 00:00:00	1601-01-01 00:00:00	1601-01-01 00:00:00	cp1252					0						F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\91804.Donald.28c8b86deab549a1.automaticDestinations-ms	{'ParentLongName': None, 'DistinctTypesHex': '0x61L;0x1fL', 'ParentSeqNum': None, 'DistinctTypesStr': 'item;root_folder', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x61L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': None, 'ExtentionBlocks': [{'ExtentionBlockSize': 30L, 'Signature': '0xbeef001aL'}]}], 'ExtentionListing': '0xbeef001aL', 'ItemCount': 3, 'ParentEntryNum': None, 'RootFolder': [{'ShellFolderId': u'871c5380-42a0-1069-a2ea-08002b30309d', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
						28c8b86deab549a1	Internet Explorer 8 / 9 / 10 (32-bit)			2	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	08/10/2013 21:46:48.279319		http://nmd.hil-bosbhhh.bos.wayport.net/index.adp?MacAddr=24%3aFD%3a52%3a56%3a47%3aD2&IpAddr=192%2e168%2e6%2e170&vsgpId=a32e659c%2d17fe%2d1e9d%2de040%2d0cd80de5444e&vsgId=496765&UserAgent=&ProxyHost=&TunnelIfId=3226708	1601-01-01 00:00:00	1601-01-01 00:00:00	1601-01-01 00:00:00	cp1252					0						F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\91804.Donald.28c8b86deab549a1.automaticDestinations-ms	{'ParentLongName': None, 'DistinctTypesHex': '0x61L;0x1fL', 'ParentSeqNum': None, 'DistinctTypesStr': 'item;root_folder', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x61L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': None, 'ExtentionBlocks': [{'ExtentionBlockSize': 28L, 'Signature': '0xbeef001aL'}]}], 'ExtentionListing': '0xbeef001aL', 'ItemCount': 3, 'ParentEntryNum': None, 'RootFolder': [{'ShellFolderId': u'871c5380-42a0-1069-a2ea-08002b30309d', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
						28c8b86deab549a1	Internet Explorer 8 / 9 / 10 (32-bit)			1	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	08/10/2013 03:07:29.815676		http://go.microsoft.com/fwlink/?LinkId=248215&mkt=en-US	1601-01-01 00:00:00	1601-01-01 00:00:00	1601-01-01 00:00:00	cp1252					0						F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\91804.Donald.28c8b86deab549a1.automaticDestinations-ms	{'ParentLongName': None, 'DistinctTypesHex': '0x61L;0x1fL', 'ParentSeqNum': None, 'DistinctTypesStr': 'item;root_folder', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x61L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': None, 'ExtentionBlocks': [{'ExtentionBlockSize': 28L, 'Signature': '0xbeef001aL'}]}], 'ExtentionListing': '0xbeef001aL', 'ItemCount': 3, 'ParentEntryNum': None, 'RootFolder': [{'ShellFolderId': u'871c5380-42a0-1069-a2ea-08002b30309d', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
DRIVE_FIXED;	7e58-aab0	Windows8_OS	C:\Users\Donald\Documents\Doncaster-business-plan.xlsx	\\BIFROST\Users\Donald\Documents\Doncaster-business-plan.xlsx		b8ab77100df80ab2		Doncaster-business-plan.xlsx	xlsx	8	92abc06b11f16f499067ec5c94ffa9f5	51fa8fdc6b3ae311be8a24fd52566ede	92abc06b11f16f499067ec5c94ffa9f5	51fa8fdc6b3ae311be8a24fd52566ede	10/22/2013 16:33:39.563238	bifrost	C:\Users\Donald\Documents\Doncaster-business-plan.xlsx	10/21/2013 18:38:28.600612	10/21/2013 18:38:34.243188	10/21/2013 18:38:34.155969	cp1252				Archive;	32748						F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\986.Donald.b8ab77100df80ab2.automaticDestinations-ms	{'ParentLongName': None, 'DistinctTypesHex': '0x0L;0x1fL', 'ParentSeqNum': None, 'DistinctTypesStr': 'item;root_folder', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x0L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x0L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x0L', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'item', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}], 'ExtentionListing': '', 'ItemCount': 5, 'ParentRefStr': None, 'ParentEntryNum': None, 'RootFolder': [{'ShellFolderId': u'031e4825-7b94-4dc3-b131-e946b44c8dd5', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
DRIVE_FIXED;	7e58-aab0	Windows8_OS	C:\Program Files\Microsoft Office 15\root\office15\EXCEL.EXE			b8ab77100df80ab2		EXCEL.EXE	EXE	5	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	00000000000000000000000000000000	10/21/2013 20:19:56.980526		376ee1bfd31f027f	09/23/2013 20:24:21.102777	09/23/2013 20:28:31.559819	09/23/2013 20:28:15.874480	cp1252	https://asgardventurecapital.sharepoint.com/Shared%20Documents/Confidential%20Analysis%20Data/NETFLIX_10-K_20130201.xlsx	https://asgardventurecapital.sharepoint.com/Shared Documents/Confidential Analysis Data/NETFLIX_10-K_20130201.xlsx		Sparse File;Archive;	32876192	%ProgramFiles%\Microsoft Office 15\Root\Office15\EXCEL.EXE	office15	5225	6		F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\986.Donald.b8ab77100df80ab2.automaticDestinations-ms	{'DistinctTypesHex': '0x32L;0x2fL;0x1fL;0x31L', 'ParentSeqNum': 6, 'ParentRefStr': '5225-6', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x31L', 'Identifier': None, 'Name': u'PROGRA~1', 'Location': None, 'Comments': None, 'ModificationTime': '10/13/2013 09:39:12.000000', 'ShellItemTypeStr': 'file_entry', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': 0L, 'ExtentionBlocks': [{'LongName': u'Program Files', 'ExtentionBlockSize': 116L, 'LocalizedName': u'@shell32.dll,-21781', 'SeqNum': 6, 'EntryNum': 197634, 'FileReferenceInt': 1688849860461570L, 'AccessTime': '10/13/2013 09:39:12.000000', 'CreationTime': '08/22/2013 13:36:16.000000', 'Signature': '0xbeef0004L', 'RefNum': '197634-6'}]}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x31L', 'Identifier': None, 'Name': u'MICROS~1', 'Location': None, 'Comments': None, 'ModificationTime': '09/23/2013 20:24:20.000000', 'ShellItemTypeStr': 'file_entry', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': 0L, 'ExtentionBlocks': [{'LongName': u'Microsoft Office 15', 'ExtentionBlockSize': 88L, 'LocalizedName': None, 'SeqNum': 15, 'EntryNum': 4229, 'FileReferenceInt': 4222124650664069L, 'AccessTime': '09/23/2013 20:24:20.000000', 'CreationTime': '09/23/2013 20:23:56.000000', 'Signature': '0xbeef0004L', 'RefNum': '4229-15'}]}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x31L', 'Identifier': None, 'Name': u'root', 'Location': None, 'Comments': None, 'ModificationTime': '09/23/2013 20:24:22.000000', 'ShellItemTypeStr': 'file_entry', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': 0L, 'ExtentionBlocks': [{'LongName': u'root', 'ExtentionBlockSize': 58L, 'LocalizedName': None, 'SeqNum': 9, 'EntryNum': 5190, 'FileReferenceInt': 2533274790401094L, 'AccessTime': '09/23/2013 20:24:22.000000', 'CreationTime': '09/23/2013 20:24:08.000000', 'Signature': '0xbeef0004L', 'RefNum': '5190-9'}]}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x31L', 'Identifier': None, 'Name': u'office15', 'Location': None, 'Comments': None, 'ModificationTime': '09/23/2013 20:40:10.000000', 'ShellItemTypeStr': 'file_entry', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': 0L, 'ExtentionBlocks': [{'LongName': u'office15', 'ExtentionBlockSize': 66L, 'LocalizedName': None, 'SeqNum': 6, 'EntryNum': 5225, 'FileReferenceInt': 1688849860269161L, 'AccessTime': '09/23/2013 20:40:10.000000', 'CreationTime': '09/23/2013 20:24:16.000000', 'Signature': '0xbeef0004L', 'RefNum': '5225-6'}]}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x32L', 'Identifier': None, 'Name': u'EXCEL.EXE', 'Location': None, 'Comments': None, 'ModificationTime': '09/23/2013 20:28:32.000000', 'ShellItemTypeStr': 'file_entry', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': 32876192L, 'ExtentionBlocks': [{'LongName': u'EXCEL.EXE', 'ExtentionBlockSize': 68L, 'LocalizedName': None, 'SeqNum': 24, 'EntryNum': 4777, 'FileReferenceInt': 6755399441060521L, 'AccessTime': '09/23/2013 20:28:16.000000', 'CreationTime': '09/23/2013 20:24:22.000000', 'Signature': '0xbeef0004L', 'RefNum': '4777-24'}]}], 'Volume': [{'ShellFolderId': u'00000000-0000-0000-0000-000000000000', 'ShellItemTypeHex': '0x2fL', 'Identifier': u'00000000-0000-0000-0000-000000000000', 'Name': u'C:\\', 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'volume', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}], 'ParentLongName': u'office15', 'ParentEntryNum': 5225, 'DistinctTypesStr': 'volume;root_folder;file_entry', 'ExtentionListing': '0xbeef0004L;0xbeef0004L;0xbeef0004L;0xbeef0004L;0xbeef0004L', 'ItemCount': 8, 'RootFolder': [{'ShellFolderId': u'20d04fe0-3aea-1069-a2d8-08002b30309d', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 0, 'Description': None, 'FileSize': None, 'ExtentionBlocks': []}]}
DRIVE_UNKNOWN;	0000-0000			\\VALHALLA\USERS\Public\Documents\Templates\guided-cash-flow-statement.xls		b8ab77100df80ab2		guided-cash-flow-statement.xls	xls	14	1e389934d79236429fc979e377f2430a	8f973a5b8b39e311be82000af7048353	1e389934d79236429fc979e377f2430a	8f973a5b8b39e311be82000af7048353	10/21/2013 20:00:45.265067	valhalla	\\VALHALLA\Users\Public\Documents\Templates\guided-cash-flow-statement.xls	10/21/2013 19:47:28.555417	10/21/2013 19:47:28.642041	10/21/2013 19:47:28.555417	cp1252			\\VALHALLA\Users\Public\Documents\Templates\guided-cash-flow-statement.xls	Archive;	45056						F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\986.Donald.b8ab77100df80ab2.automaticDestinations-ms	
DRIVE_FIXED;	7e58-aab0	Windows8_OS	C:\Users\Donald\SkyDrive\Documents\WACC Calc Spreadsheet.xls	\\BIFROST\SkyDrive\Documents\WACC Calc Spreadsheet.xls		b8ab77100df80ab2		WACC Calc Spreadsheet.xls	xls	13	92abc06b11f16f499067ec5c94ffa9f5	c1fb8fdc6b3ae311be8a24fd52566ede	92abc06b11f16f499067ec5c94ffa9f5	c1fb8fdc6b3ae311be8a24fd52566ede	10/21/2013 18:58:23.930585	bifrost	C:\Users\Donald\SkyDrive\Documents\WACC Calc Spreadsheet.xls	08/08/2013 03:57:34.463000	08/08/2013 03:59:09.343000	09/23/2013 19:48:50.000000	cp1252				Archive;	16384		Documents	127282	3		F:\SANS408\Donald_Blake_Evidence\C-Drive\Extracts\SANS408\p1-sys\jumplists\986.Donald.b8ab77100df80ab2.automaticDestinations-ms	{'ParentLongName': u'Documents', 'DistinctTypesHex': '0x32L;0x31L;0x1fL', 'ParentSeqNum': 3, 'DistinctTypesStr': 'root_folder;file_entry', 'FileEntries': [{'ShellFolderId': None, 'ShellItemTypeHex': '0x31L', 'Identifier': None, 'Name': u'DOCUME~1', 'Location': None, 'Comments': None, 'ModificationTime': '10/21/2013 18:50:46.000000', 'ShellItemTypeStr': 'file_entry', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': 0L, 'ExtentionBlocks': [{'LongName': u'Documents', 'ExtentionBlockSize': 68L, 'LocalizedName': None, 'SeqNum': 3, 'EntryNum': 127282, 'FileReferenceInt': 844424930259250L, 'AccessTime': '10/21/2013 18:50:46.000000', 'CreationTime': '08/12/2013 01:11:04.000000', 'Signature': '0xbeef0004L', 'RefNum': '127282-3'}]}, {'ShellFolderId': None, 'ShellItemTypeHex': '0x32L', 'Identifier': None, 'Name': u'WACCCA~2.XLS', 'Location': None, 'Comments': None, 'ModificationTime': '08/08/2013 03:59:10.000000', 'ShellItemTypeStr': 'file_entry', 'ExtentionBlockCount': 2, 'Description': None, 'FileSize': 16384L, 'ExtentionBlocks': [{'LongName': u'WACC Calc Spreadsheet.xls', 'ExtentionBlockSize': 100L, 'LocalizedName': None, 'SeqNum': 3, 'EntryNum': 127314, 'FileReferenceInt': 844424930259282L, 'AccessTime': '09/23/2013 19:48:50.000000', 'CreationTime': '08/08/2013 03:57:36.000000', 'Signature': '0xbeef0004L', 'RefNum': '127314-3'}, {'ExtentionBlockSize': 40L, 'Signature': '0xbeef001aL'}]}], 'ExtentionListing': '0xbeef0025L;0xbeef0004L;0xbeef0004L;0xbeef001aL', 'ItemCount': 4, 'ParentRefStr': '127282-3', 'ParentEntryNum': 127282, 'RootFolder': [{'ShellFolderId': u'8e74d236-7f35-4720-b138-1fed0b85ea75', 'ShellItemTypeHex': '0x1fL', 'Identifier': None, 'Name': None, 'Location': None, 'Comments': None, 'ModificationTime': None, 'ShellItemTypeStr': 'root_folder', 'ExtentionBlockCount': 1, 'Description': None, 'FileSize': None, 'ExtentionBlocks': [{'ExtentionBlockSize': 30L, 'Signature': '0xbeef0025L'}]}]}
